Training: 2025-11-30 20:06:15,001-rank_id: 0
Training: 2025-12-01 06:13:09,790-Speed 1102.55 samples/sec   Loss 2.4389 target_logit_mean -0.0020 lma 0.6915  cos_theta_tmp 0.7659  Epoch: 6   Global Step: 98150   Required: 30 hours
Training: 2025-12-01 06:13:27,224-Speed 1101.36 samples/sec   Loss 2.4087 target_logit_mean -0.0019 lma 0.6757  cos_theta_tmp 0.7553  Epoch: 6   Global Step: 98200   Required: 30 hours
Training: 2025-12-01 06:13:44,637-Speed 1102.66 samples/sec   Loss 2.4448 target_logit_mean 0.0001 lma 0.6823  cos_theta_tmp 0.7622  Epoch: 6   Global Step: 98250   Required: 30 hours
Training: 2025-12-01 06:14:02,061-Speed 1101.91 samples/sec   Loss 2.3831 target_logit_mean -0.0002 lma 0.6780  cos_theta_tmp 0.7616  Epoch: 6   Global Step: 98300   Required: 30 hours
Training: 2025-12-01 06:14:19,494-Speed 1101.41 samples/sec   Loss 2.4317 target_logit_mean 0.0016 lma 0.6898  cos_theta_tmp 0.7576  Epoch: 6   Global Step: 98350   Required: 30 hours
Training: 2025-12-01 06:14:36,907-Speed 1102.71 samples/sec   Loss 2.4365 target_logit_mean 0.0005 lma 0.6973  cos_theta_tmp 0.7615  Epoch: 6   Global Step: 98400   Required: 30 hours
Training: 2025-12-01 06:14:54,335-Speed 1101.66 samples/sec   Loss 2.4609 target_logit_mean 0.0019 lma 0.6859  cos_theta_tmp 0.7633  Epoch: 6   Global Step: 98450   Required: 30 hours
Training: 2025-12-01 06:15:11,757-Speed 1102.13 samples/sec   Loss 2.4468 target_logit_mean 0.0038 lma 0.6680  cos_theta_tmp 0.7663  Epoch: 6   Global Step: 98500   Required: 30 hours
Training: 2025-12-01 06:15:29,192-Speed 1101.26 samples/sec   Loss 2.4319 target_logit_mean 0.0004 lma 0.6930  cos_theta_tmp 0.7659  Epoch: 6   Global Step: 98550   Required: 30 hours
Training: 2025-12-01 06:15:46,624-Speed 1101.45 samples/sec   Loss 2.4060 target_logit_mean -0.0025 lma 0.6787  cos_theta_tmp 0.7616  Epoch: 6   Global Step: 98600   Required: 30 hours
Training: 2025-12-01 06:16:04,045-Speed 1102.16 samples/sec   Loss 2.4088 target_logit_mean -0.0016 lma 0.6835  cos_theta_tmp 0.7651  Epoch: 6   Global Step: 98650   Required: 30 hours
Training: 2025-12-01 06:16:21,473-Speed 1101.72 samples/sec   Loss 2.4228 target_logit_mean -0.0020 lma 0.6721  cos_theta_tmp 0.7627  Epoch: 6   Global Step: 98700   Required: 30 hours
Training: 2025-12-01 06:16:38,887-Speed 1102.58 samples/sec   Loss 2.3893 target_logit_mean 0.0031 lma 0.6807  cos_theta_tmp 0.7624  Epoch: 6   Global Step: 98750   Required: 30 hours
Training: 2025-12-01 06:16:56,317-Speed 1101.62 samples/sec   Loss 2.4461 target_logit_mean 0.0006 lma 0.6894  cos_theta_tmp 0.7595  Epoch: 6   Global Step: 98800   Required: 30 hours
Training: 2025-12-01 06:17:13,738-Speed 1102.17 samples/sec   Loss 2.3957 target_logit_mean -0.0001 lma 0.6846  cos_theta_tmp 0.7661  Epoch: 6   Global Step: 98850   Required: 30 hours
Training: 2025-12-01 06:17:31,166-Speed 1101.69 samples/sec   Loss 2.4213 target_logit_mean -0.0009 lma 0.6771  cos_theta_tmp 0.7611  Epoch: 6   Global Step: 98900   Required: 30 hours
Training: 2025-12-01 06:17:48,599-Speed 1101.42 samples/sec   Loss 2.4040 target_logit_mean -0.0011 lma 0.6898  cos_theta_tmp 0.7657  Epoch: 6   Global Step: 98950   Required: 30 hours
Training: 2025-12-01 06:18:06,015-Speed 1102.44 samples/sec   Loss 2.4357 target_logit_mean 0.0004 lma 0.6819  cos_theta_tmp 0.7606  Epoch: 6   Global Step: 99000   Required: 30 hours
Training: 2025-12-01 06:18:23,440-Speed 1101.91 samples/sec   Loss 2.4605 target_logit_mean -0.0008 lma 0.6844  cos_theta_tmp 0.7581  Epoch: 6   Global Step: 99050   Required: 30 hours
Training: 2025-12-01 06:18:40,860-Speed 1102.22 samples/sec   Loss 2.3930 target_logit_mean 0.0008 lma 0.6862  cos_theta_tmp 0.7647  Epoch: 6   Global Step: 99100   Required: 30 hours
Training: 2025-12-01 06:18:58,288-Speed 1101.75 samples/sec   Loss 2.4606 target_logit_mean -0.0015 lma 0.6788  cos_theta_tmp 0.7612  Epoch: 6   Global Step: 99150   Required: 30 hours
Training: 2025-12-01 06:19:15,717-Speed 1101.63 samples/sec   Loss 2.4526 target_logit_mean -0.0009 lma 0.6821  cos_theta_tmp 0.7586  Epoch: 6   Global Step: 99200   Required: 30 hours
Training: 2025-12-01 06:19:33,134-Speed 1102.40 samples/sec   Loss 2.4210 target_logit_mean -0.0012 lma 0.6918  cos_theta_tmp 0.7611  Epoch: 6   Global Step: 99250   Required: 30 hours
Training: 2025-12-01 06:19:50,561-Speed 1101.77 samples/sec   Loss 2.4420 target_logit_mean -0.0008 lma 0.6856  cos_theta_tmp 0.7559  Epoch: 6   Global Step: 99300   Required: 30 hours
Training: 2025-12-01 06:20:07,976-Speed 1102.58 samples/sec   Loss 2.4194 target_logit_mean -0.0008 lma 0.6793  cos_theta_tmp 0.7605  Epoch: 6   Global Step: 99350   Required: 30 hours
Training: 2025-12-01 06:20:25,403-Speed 1101.79 samples/sec   Loss 2.4263 target_logit_mean -0.0005 lma 0.6862  cos_theta_tmp 0.7645  Epoch: 6   Global Step: 99400   Required: 30 hours
Training: 2025-12-01 06:20:42,818-Speed 1102.53 samples/sec   Loss 2.4147 target_logit_mean -0.0001 lma 0.6818  cos_theta_tmp 0.7633  Epoch: 6   Global Step: 99450   Required: 30 hours
Training: 2025-12-01 06:21:00,245-Speed 1101.78 samples/sec   Loss 2.4076 target_logit_mean -0.0035 lma 0.6798  cos_theta_tmp 0.7647  Epoch: 6   Global Step: 99500   Required: 30 hours
Training: 2025-12-01 06:21:17,670-Speed 1101.89 samples/sec   Loss 2.4272 target_logit_mean -0.0001 lma 0.6833  cos_theta_tmp 0.7623  Epoch: 6   Global Step: 99550   Required: 30 hours
Training: 2025-12-01 06:21:35,079-Speed 1102.92 samples/sec   Loss 2.3892 target_logit_mean 0.0012 lma 0.6956  cos_theta_tmp 0.7665  Epoch: 6   Global Step: 99600   Required: 30 hours
Training: 2025-12-01 06:21:52,499-Speed 1102.24 samples/sec   Loss 2.4007 target_logit_mean -0.0014 lma 0.6753  cos_theta_tmp 0.7608  Epoch: 6   Global Step: 99650   Required: 30 hours
Training: 2025-12-01 06:22:09,911-Speed 1102.71 samples/sec   Loss 2.4492 target_logit_mean 0.0013 lma 0.6778  cos_theta_tmp 0.7565  Epoch: 6   Global Step: 99700   Required: 30 hours
Training: 2025-12-01 06:22:27,339-Speed 1101.73 samples/sec   Loss 2.4806 target_logit_mean -0.0012 lma 0.6859  cos_theta_tmp 0.7629  Epoch: 6   Global Step: 99750   Required: 30 hours
Training: 2025-12-01 06:22:44,751-Speed 1102.73 samples/sec   Loss 2.4533 target_logit_mean -0.0012 lma 0.6857  cos_theta_tmp 0.7614  Epoch: 6   Global Step: 99800   Required: 30 hours
Training: 2025-12-01 06:23:02,173-Speed 1102.05 samples/sec   Loss 2.4646 target_logit_mean 0.0015 lma 0.6837  cos_theta_tmp 0.7605  Epoch: 6   Global Step: 99850   Required: 30 hours
Training: 2025-12-01 06:23:19,604-Speed 1101.52 samples/sec   Loss 2.4488 target_logit_mean 0.0011 lma 0.6895  cos_theta_tmp 0.7651  Epoch: 6   Global Step: 99900   Required: 30 hours
Training: 2025-12-01 06:23:37,022-Speed 1102.38 samples/sec   Loss 2.4455 target_logit_mean 0.0014 lma 0.6798  cos_theta_tmp 0.7600  Epoch: 6   Global Step: 99950   Required: 30 hours
Training: 2025-12-01 06:23:54,452-Speed 1101.60 samples/sec   Loss 2.3892 target_logit_mean 0.0010 lma 0.6833  cos_theta_tmp 0.7655  Epoch: 6   Global Step: 100000   Required: 30 hours
Training: 2025-12-01 06:24:11,864-Speed 1102.68 samples/sec   Loss 2.4072 target_logit_mean -0.0003 lma 0.6835  cos_theta_tmp 0.7634  Epoch: 6   Global Step: 100050   Required: 30 hours
Training: 2025-12-01 06:24:29,290-Speed 1101.89 samples/sec   Loss 2.4131 target_logit_mean 0.0009 lma 0.6850  cos_theta_tmp 0.7641  Epoch: 6   Global Step: 100100   Required: 30 hours
Training: 2025-12-01 06:24:46,718-Speed 1101.71 samples/sec   Loss 2.4640 target_logit_mean -0.0030 lma 0.6787  cos_theta_tmp 0.7569  Epoch: 6   Global Step: 100150   Required: 30 hours
Training: 2025-12-01 06:25:04,131-Speed 1102.64 samples/sec   Loss 2.4200 target_logit_mean 0.0010 lma 0.6747  cos_theta_tmp 0.7541  Epoch: 6   Global Step: 100200   Required: 30 hours
Training: 2025-12-01 06:25:21,561-Speed 1101.56 samples/sec   Loss 2.4388 target_logit_mean 0.0021 lma 0.6908  cos_theta_tmp 0.7637  Epoch: 6   Global Step: 100250   Required: 30 hours
Training: 2025-12-01 06:25:38,975-Speed 1102.64 samples/sec   Loss 2.4369 target_logit_mean -0.0013 lma 0.6773  cos_theta_tmp 0.7600  Epoch: 6   Global Step: 100300   Required: 30 hours
Training: 2025-12-01 06:25:56,402-Speed 1101.77 samples/sec   Loss 2.4441 target_logit_mean -0.0010 lma 0.6882  cos_theta_tmp 0.7654  Epoch: 6   Global Step: 100350   Required: 30 hours
Training: 2025-12-01 06:26:13,817-Speed 1102.52 samples/sec   Loss 2.4726 target_logit_mean 0.0000 lma 0.6718  cos_theta_tmp 0.7609  Epoch: 6   Global Step: 100400   Required: 30 hours
Training: 2025-12-01 06:26:31,244-Speed 1101.78 samples/sec   Loss 2.3978 target_logit_mean -0.0022 lma 0.6847  cos_theta_tmp 0.7665  Epoch: 6   Global Step: 100450   Required: 30 hours
Training: 2025-12-01 06:26:48,673-Speed 1101.66 samples/sec   Loss 2.4715 target_logit_mean 0.0006 lma 0.6834  cos_theta_tmp 0.7653  Epoch: 6   Global Step: 100500   Required: 30 hours
Training: 2025-12-01 06:27:06,086-Speed 1102.65 samples/sec   Loss 2.4246 target_logit_mean -0.0001 lma 0.6875  cos_theta_tmp 0.7654  Epoch: 6   Global Step: 100550   Required: 30 hours
Training: 2025-12-01 06:27:23,508-Speed 1102.06 samples/sec   Loss 2.4379 target_logit_mean 0.0008 lma 0.6855  cos_theta_tmp 0.7653  Epoch: 6   Global Step: 100600   Required: 30 hours
Training: 2025-12-01 06:27:40,921-Speed 1102.67 samples/sec   Loss 2.4304 target_logit_mean -0.0011 lma 0.6864  cos_theta_tmp 0.7584  Epoch: 6   Global Step: 100650   Required: 30 hours
Training: 2025-12-01 06:27:58,350-Speed 1101.68 samples/sec   Loss 2.4103 target_logit_mean 0.0006 lma 0.6860  cos_theta_tmp 0.7671  Epoch: 6   Global Step: 100700   Required: 30 hours
Training: 2025-12-01 06:28:15,761-Speed 1102.79 samples/sec   Loss 2.4447 target_logit_mean -0.0026 lma 0.6773  cos_theta_tmp 0.7635  Epoch: 6   Global Step: 100750   Required: 30 hours
Training: 2025-12-01 06:28:33,184-Speed 1102.00 samples/sec   Loss 2.4367 target_logit_mean 0.0008 lma 0.6879  cos_theta_tmp 0.7654  Epoch: 6   Global Step: 100800   Required: 30 hours
Training: 2025-12-01 06:28:50,608-Speed 1102.00 samples/sec   Loss 2.4024 target_logit_mean -0.0001 lma 0.6711  cos_theta_tmp 0.7571  Epoch: 6   Global Step: 100850   Required: 30 hours
Training: 2025-12-01 06:29:08,024-Speed 1102.43 samples/sec   Loss 2.4894 target_logit_mean 0.0021 lma 0.6795  cos_theta_tmp 0.7601  Epoch: 6   Global Step: 100900   Required: 30 hours
Training: 2025-12-01 06:29:25,448-Speed 1101.97 samples/sec   Loss 2.5047 target_logit_mean 0.0016 lma 0.6881  cos_theta_tmp 0.7628  Epoch: 6   Global Step: 100950   Required: 30 hours
Training: 2025-12-01 06:29:42,861-Speed 1102.70 samples/sec   Loss 2.3876 target_logit_mean -0.0009 lma 0.6876  cos_theta_tmp 0.7659  Epoch: 6   Global Step: 101000   Required: 30 hours
Training: 2025-12-01 06:30:00,286-Speed 1101.89 samples/sec   Loss 2.4994 target_logit_mean -0.0017 lma 0.6799  cos_theta_tmp 0.7629  Epoch: 6   Global Step: 101050   Required: 30 hours
Training: 2025-12-01 06:30:17,712-Speed 1101.84 samples/sec   Loss 2.4359 target_logit_mean 0.0027 lma 0.6835  cos_theta_tmp 0.7613  Epoch: 6   Global Step: 101100   Required: 30 hours
Training: 2025-12-01 06:30:35,124-Speed 1102.72 samples/sec   Loss 2.4337 target_logit_mean -0.0045 lma 0.6703  cos_theta_tmp 0.7536  Epoch: 6   Global Step: 101150   Required: 30 hours
Training: 2025-12-01 06:30:52,550-Speed 1101.81 samples/sec   Loss 2.4471 target_logit_mean -0.0018 lma 0.6908  cos_theta_tmp 0.7677  Epoch: 6   Global Step: 101200   Required: 30 hours
Training: 2025-12-01 06:31:09,970-Speed 1102.26 samples/sec   Loss 2.4575 target_logit_mean 0.0018 lma 0.6862  cos_theta_tmp 0.7678  Epoch: 6   Global Step: 101250   Required: 30 hours
Training: 2025-12-01 06:31:27,400-Speed 1101.59 samples/sec   Loss 2.4586 target_logit_mean -0.0015 lma 0.6850  cos_theta_tmp 0.7614  Epoch: 6   Global Step: 101300   Required: 30 hours
Training: 2025-12-01 06:31:44,810-Speed 1102.83 samples/sec   Loss 2.4492 target_logit_mean 0.0001 lma 0.6811  cos_theta_tmp 0.7645  Epoch: 6   Global Step: 101350   Required: 30 hours
Training: 2025-12-01 06:32:02,230-Speed 1102.22 samples/sec   Loss 2.3823 target_logit_mean 0.0004 lma 0.6774  cos_theta_tmp 0.7665  Epoch: 6   Global Step: 101400   Required: 30 hours
Training: 2025-12-01 06:32:19,659-Speed 1101.63 samples/sec   Loss 2.4585 target_logit_mean -0.0007 lma 0.6763  cos_theta_tmp 0.7607  Epoch: 6   Global Step: 101450   Required: 30 hours
Training: 2025-12-01 06:32:37,073-Speed 1102.60 samples/sec   Loss 2.3906 target_logit_mean 0.0009 lma 0.6754  cos_theta_tmp 0.7627  Epoch: 6   Global Step: 101500   Required: 30 hours
Training: 2025-12-01 06:32:54,497-Speed 1102.01 samples/sec   Loss 2.4207 target_logit_mean -0.0012 lma 0.6851  cos_theta_tmp 0.7654  Epoch: 6   Global Step: 101550   Required: 30 hours
Training: 2025-12-01 06:33:11,911-Speed 1102.60 samples/sec   Loss 2.4182 target_logit_mean 0.0013 lma 0.6884  cos_theta_tmp 0.7657  Epoch: 6   Global Step: 101600   Required: 30 hours
Training: 2025-12-01 06:33:29,335-Speed 1101.93 samples/sec   Loss 2.4862 target_logit_mean -0.0004 lma 0.6844  cos_theta_tmp 0.7613  Epoch: 6   Global Step: 101650   Required: 30 hours
Training: 2025-12-01 06:33:46,760-Speed 1101.92 samples/sec   Loss 2.4393 target_logit_mean -0.0002 lma 0.6907  cos_theta_tmp 0.7637  Epoch: 6   Global Step: 101700   Required: 30 hours
Training: 2025-12-01 06:34:04,171-Speed 1102.80 samples/sec   Loss 2.4297 target_logit_mean 0.0000 lma 0.6888  cos_theta_tmp 0.7630  Epoch: 6   Global Step: 101750   Required: 30 hours
Training: 2025-12-01 06:34:21,598-Speed 1101.75 samples/sec   Loss 2.4544 target_logit_mean 0.0009 lma 0.6834  cos_theta_tmp 0.7627  Epoch: 6   Global Step: 101800   Required: 30 hours
Training: 2025-12-01 06:34:39,008-Speed 1102.85 samples/sec   Loss 2.4210 target_logit_mean -0.0027 lma 0.6811  cos_theta_tmp 0.7623  Epoch: 6   Global Step: 101850   Required: 30 hours
Training: 2025-12-01 06:34:56,440-Speed 1101.45 samples/sec   Loss 2.4557 target_logit_mean -0.0001 lma 0.6988  cos_theta_tmp 0.7664  Epoch: 6   Global Step: 101900   Required: 30 hours
Training: 2025-12-01 06:35:13,855-Speed 1102.54 samples/sec   Loss 2.4283 target_logit_mean 0.0014 lma 0.6772  cos_theta_tmp 0.7678  Epoch: 6   Global Step: 101950   Required: 30 hours
Training: 2025-12-01 06:35:31,279-Speed 1101.95 samples/sec   Loss 2.4241 target_logit_mean -0.0020 lma 0.6856  cos_theta_tmp 0.7615  Epoch: 6   Global Step: 102000   Required: 30 hours
Training: 2025-12-01 06:35:48,705-Speed 1101.84 samples/sec   Loss 2.4530 target_logit_mean -0.0019 lma 0.6788  cos_theta_tmp 0.7566  Epoch: 6   Global Step: 102050   Required: 30 hours
Training: 2025-12-01 06:36:06,125-Speed 1102.28 samples/sec   Loss 2.4411 target_logit_mean -0.0010 lma 0.6825  cos_theta_tmp 0.7599  Epoch: 6   Global Step: 102100   Required: 30 hours
Training: 2025-12-01 06:36:23,555-Speed 1101.58 samples/sec   Loss 2.3818 target_logit_mean 0.0036 lma 0.6871  cos_theta_tmp 0.7622  Epoch: 6   Global Step: 102150   Required: 30 hours
Training: 2025-12-01 06:36:40,968-Speed 1102.62 samples/sec   Loss 2.3805 target_logit_mean 0.0022 lma 0.6890  cos_theta_tmp 0.7636  Epoch: 6   Global Step: 102200   Required: 30 hours
Training: 2025-12-01 06:36:58,394-Speed 1101.87 samples/sec   Loss 2.4092 target_logit_mean 0.0014 lma 0.6709  cos_theta_tmp 0.7588  Epoch: 6   Global Step: 102250   Required: 30 hours
Training: 2025-12-01 06:37:15,802-Speed 1102.96 samples/sec   Loss 2.4463 target_logit_mean -0.0004 lma 0.6968  cos_theta_tmp 0.7689  Epoch: 6   Global Step: 102300   Required: 30 hours
Training: 2025-12-01 06:37:33,230-Speed 1101.68 samples/sec   Loss 2.4304 target_logit_mean 0.0024 lma 0.6894  cos_theta_tmp 0.7698  Epoch: 6   Global Step: 102350   Required: 30 hours
Training: 2025-12-01 06:37:50,664-Speed 1101.37 samples/sec   Loss 2.4282 target_logit_mean 0.0017 lma 0.6864  cos_theta_tmp 0.7576  Epoch: 6   Global Step: 102400   Required: 30 hours
Training: 2025-12-01 06:38:08,084-Speed 1102.23 samples/sec   Loss 2.3974 target_logit_mean -0.0003 lma 0.6815  cos_theta_tmp 0.7642  Epoch: 6   Global Step: 102450   Required: 30 hours
Training: 2025-12-01 06:38:25,510-Speed 1101.82 samples/sec   Loss 2.3771 target_logit_mean 0.0023 lma 0.6801  cos_theta_tmp 0.7654  Epoch: 6   Global Step: 102500   Required: 29 hours
Training: 2025-12-01 06:38:42,925-Speed 1102.58 samples/sec   Loss 2.4092 target_logit_mean -0.0006 lma 0.6863  cos_theta_tmp 0.7654  Epoch: 6   Global Step: 102550   Required: 29 hours
Training: 2025-12-01 06:39:00,354-Speed 1101.63 samples/sec   Loss 2.4169 target_logit_mean -0.0010 lma 0.6978  cos_theta_tmp 0.7615  Epoch: 6   Global Step: 102600   Required: 29 hours
Training: 2025-12-01 06:39:17,790-Speed 1101.19 samples/sec   Loss 2.4321 target_logit_mean 0.0010 lma 0.6829  cos_theta_tmp 0.7651  Epoch: 6   Global Step: 102650   Required: 29 hours
Training: 2025-12-01 06:39:35,208-Speed 1102.36 samples/sec   Loss 2.4339 target_logit_mean 0.0006 lma 0.6772  cos_theta_tmp 0.7641  Epoch: 6   Global Step: 102700   Required: 29 hours
Training: 2025-12-01 06:39:52,637-Speed 1101.61 samples/sec   Loss 2.4346 target_logit_mean -0.0001 lma 0.6931  cos_theta_tmp 0.7643  Epoch: 6   Global Step: 102750   Required: 29 hours
Training: 2025-12-01 06:40:10,049-Speed 1102.77 samples/sec   Loss 2.4122 target_logit_mean -0.0009 lma 0.6913  cos_theta_tmp 0.7581  Epoch: 6   Global Step: 102800   Required: 29 hours
Training: 2025-12-01 06:40:27,476-Speed 1101.75 samples/sec   Loss 2.4309 target_logit_mean 0.0018 lma 0.6885  cos_theta_tmp 0.7664  Epoch: 6   Global Step: 102850   Required: 29 hours
Training: 2025-12-01 06:40:44,890-Speed 1102.65 samples/sec   Loss 2.4220 target_logit_mean 0.0020 lma 0.6828  cos_theta_tmp 0.7666  Epoch: 6   Global Step: 102900   Required: 29 hours
Training: 2025-12-01 06:41:02,320-Speed 1101.55 samples/sec   Loss 2.4551 target_logit_mean -0.0005 lma 0.6970  cos_theta_tmp 0.7602  Epoch: 6   Global Step: 102950   Required: 29 hours
Training: 2025-12-01 06:41:19,744-Speed 1101.99 samples/sec   Loss 2.4254 target_logit_mean -0.0003 lma 0.6797  cos_theta_tmp 0.7623  Epoch: 6   Global Step: 103000   Required: 29 hours
Training: 2025-12-01 06:41:37,163-Speed 1102.29 samples/sec   Loss 2.4250 target_logit_mean -0.0013 lma 0.6826  cos_theta_tmp 0.7631  Epoch: 6   Global Step: 103050   Required: 29 hours
Training: 2025-12-01 06:41:54,585-Speed 1102.10 samples/sec   Loss 2.4372 target_logit_mean 0.0022 lma 0.6864  cos_theta_tmp 0.7636  Epoch: 6   Global Step: 103100   Required: 29 hours
Training: 2025-12-01 06:42:12,007-Speed 1102.07 samples/sec   Loss 2.4337 target_logit_mean -0.0006 lma 0.6831  cos_theta_tmp 0.7661  Epoch: 6   Global Step: 103150   Required: 29 hours
Training: 2025-12-01 06:42:29,436-Speed 1101.70 samples/sec   Loss 2.4580 target_logit_mean -0.0010 lma 0.6626  cos_theta_tmp 0.7512  Epoch: 6   Global Step: 103200   Required: 29 hours
Training: 2025-12-01 06:42:46,864-Speed 1101.70 samples/sec   Loss 2.4484 target_logit_mean 0.0003 lma 0.6754  cos_theta_tmp 0.7610  Epoch: 6   Global Step: 103250   Required: 29 hours
Training: 2025-12-01 06:43:04,283-Speed 1102.26 samples/sec   Loss 2.4418 target_logit_mean 0.0018 lma 0.6961  cos_theta_tmp 0.7681  Epoch: 6   Global Step: 103300   Required: 29 hours
Training: 2025-12-01 06:43:21,708-Speed 1101.91 samples/sec   Loss 2.4190 target_logit_mean 0.0031 lma 0.6903  cos_theta_tmp 0.7725  Epoch: 6   Global Step: 103350   Required: 29 hours
Training: 2025-12-01 06:43:39,126-Speed 1102.39 samples/sec   Loss 2.4126 target_logit_mean -0.0004 lma 0.6878  cos_theta_tmp 0.7691  Epoch: 6   Global Step: 103400   Required: 29 hours
Training: 2025-12-01 06:43:56,553-Speed 1101.73 samples/sec   Loss 2.4503 target_logit_mean -0.0031 lma 0.6858  cos_theta_tmp 0.7634  Epoch: 6   Global Step: 103450   Required: 29 hours
Training: 2025-12-01 06:44:13,966-Speed 1102.69 samples/sec   Loss 2.4971 target_logit_mean 0.0002 lma 0.6904  cos_theta_tmp 0.7545  Epoch: 6   Global Step: 103500   Required: 29 hours
Training: 2025-12-01 06:44:31,397-Speed 1101.50 samples/sec   Loss 2.4257 target_logit_mean -0.0001 lma 0.6825  cos_theta_tmp 0.7613  Epoch: 6   Global Step: 103550   Required: 29 hours
Training: 2025-12-01 06:44:48,824-Speed 1101.79 samples/sec   Loss 2.4378 target_logit_mean -0.0011 lma 0.6861  cos_theta_tmp 0.7641  Epoch: 6   Global Step: 103600   Required: 29 hours
Training: 2025-12-01 06:45:06,237-Speed 1102.65 samples/sec   Loss 2.4278 target_logit_mean 0.0016 lma 0.6893  cos_theta_tmp 0.7645  Epoch: 6   Global Step: 103650   Required: 29 hours
