Training: 2025-11-30 20:06:15,001-rank_id: 0
Training: 2025-12-02 04:20:27,904-Speed 1103.67 samples/sec   Loss 0.6978 target_logit_mean -0.0018 lma 0.6998  cos_theta_tmp 0.8533  Epoch: 20   Global Step: 317150   Required: 8 hours
Training: 2025-12-02 04:20:45,318-Speed 1102.63 samples/sec   Loss 0.6716 target_logit_mean 0.0005 lma 0.6792  cos_theta_tmp 0.8536  Epoch: 20   Global Step: 317200   Required: 8 hours
Training: 2025-12-02 04:21:02,723-Speed 1103.17 samples/sec   Loss 0.6732 target_logit_mean 0.0006 lma 0.6882  cos_theta_tmp 0.8553  Epoch: 20   Global Step: 317250   Required: 8 hours
Training: 2025-12-02 04:21:20,132-Speed 1102.88 samples/sec   Loss 0.6723 target_logit_mean -0.0001 lma 0.6922  cos_theta_tmp 0.8511  Epoch: 20   Global Step: 317300   Required: 8 hours
Training: 2025-12-02 04:21:37,542-Speed 1102.88 samples/sec   Loss 0.6456 target_logit_mean 0.0018 lma 0.6898  cos_theta_tmp 0.8521  Epoch: 20   Global Step: 317350   Required: 8 hours
Training: 2025-12-02 04:21:54,937-Speed 1103.77 samples/sec   Loss 0.6590 target_logit_mean 0.0033 lma 0.6902  cos_theta_tmp 0.8520  Epoch: 20   Global Step: 317400   Required: 8 hours
Training: 2025-12-02 04:22:12,348-Speed 1102.83 samples/sec   Loss 0.6862 target_logit_mean -0.0024 lma 0.6994  cos_theta_tmp 0.8545  Epoch: 20   Global Step: 317450   Required: 8 hours
Training: 2025-12-02 04:22:29,744-Speed 1103.72 samples/sec   Loss 0.6863 target_logit_mean -0.0004 lma 0.6903  cos_theta_tmp 0.8525  Epoch: 20   Global Step: 317500   Required: 8 hours
Training: 2025-12-02 04:22:47,156-Speed 1102.73 samples/sec   Loss 0.6499 target_logit_mean 0.0006 lma 0.7065  cos_theta_tmp 0.8558  Epoch: 20   Global Step: 317550   Required: 8 hours
Training: 2025-12-02 04:23:04,552-Speed 1103.69 samples/sec   Loss 0.6515 target_logit_mean -0.0004 lma 0.6860  cos_theta_tmp 0.8506  Epoch: 20   Global Step: 317600   Required: 8 hours
Training: 2025-12-02 04:23:21,964-Speed 1102.74 samples/sec   Loss 0.6565 target_logit_mean 0.0009 lma 0.7017  cos_theta_tmp 0.8541  Epoch: 20   Global Step: 317650   Required: 8 hours
Training: 2025-12-02 04:23:39,374-Speed 1102.89 samples/sec   Loss 0.6349 target_logit_mean -0.0008 lma 0.6937  cos_theta_tmp 0.8534  Epoch: 20   Global Step: 317700   Required: 8 hours
Training: 2025-12-02 04:23:56,772-Speed 1103.62 samples/sec   Loss 0.6831 target_logit_mean -0.0007 lma 0.6862  cos_theta_tmp 0.8508  Epoch: 20   Global Step: 317750   Required: 8 hours
Training: 2025-12-02 04:24:14,183-Speed 1102.75 samples/sec   Loss 0.7153 target_logit_mean -0.0007 lma 0.6908  cos_theta_tmp 0.8500  Epoch: 20   Global Step: 317800   Required: 8 hours
Training: 2025-12-02 04:24:31,584-Speed 1103.48 samples/sec   Loss 0.6461 target_logit_mean -0.0023 lma 0.6845  cos_theta_tmp 0.8518  Epoch: 20   Global Step: 317850   Required: 8 hours
Training: 2025-12-02 04:24:48,994-Speed 1102.85 samples/sec   Loss 0.6479 target_logit_mean -0.0003 lma 0.7036  cos_theta_tmp 0.8511  Epoch: 20   Global Step: 317900   Required: 8 hours
Training: 2025-12-02 04:25:06,392-Speed 1103.61 samples/sec   Loss 0.6627 target_logit_mean 0.0003 lma 0.6999  cos_theta_tmp 0.8529  Epoch: 20   Global Step: 317950   Required: 8 hours
Training: 2025-12-02 04:25:23,804-Speed 1102.75 samples/sec   Loss 0.6559 target_logit_mean -0.0001 lma 0.6877  cos_theta_tmp 0.8525  Epoch: 20   Global Step: 318000   Required: 8 hours
Training: 2025-12-02 04:25:41,217-Speed 1102.68 samples/sec   Loss 0.6612 target_logit_mean 0.0012 lma 0.6987  cos_theta_tmp 0.8546  Epoch: 20   Global Step: 318050   Required: 8 hours
Training: 2025-12-02 04:25:58,613-Speed 1103.71 samples/sec   Loss 0.6710 target_logit_mean -0.0005 lma 0.6941  cos_theta_tmp 0.8524  Epoch: 20   Global Step: 318100   Required: 8 hours
Training: 2025-12-02 04:26:16,027-Speed 1102.60 samples/sec   Loss 0.6753 target_logit_mean 0.0007 lma 0.6927  cos_theta_tmp 0.8526  Epoch: 20   Global Step: 318150   Required: 8 hours
Training: 2025-12-02 04:26:33,430-Speed 1103.31 samples/sec   Loss 0.6459 target_logit_mean 0.0003 lma 0.6859  cos_theta_tmp 0.8498  Epoch: 20   Global Step: 318200   Required: 8 hours
Training: 2025-12-02 04:26:50,840-Speed 1102.84 samples/sec   Loss 0.6373 target_logit_mean 0.0004 lma 0.6953  cos_theta_tmp 0.8541  Epoch: 20   Global Step: 318250   Required: 8 hours
Training: 2025-12-02 04:27:08,251-Speed 1102.80 samples/sec   Loss 0.6593 target_logit_mean -0.0012 lma 0.6886  cos_theta_tmp 0.8517  Epoch: 20   Global Step: 318300   Required: 8 hours
Training: 2025-12-02 04:27:25,654-Speed 1103.27 samples/sec   Loss 0.6941 target_logit_mean 0.0033 lma 0.6948  cos_theta_tmp 0.8564  Epoch: 20   Global Step: 318350   Required: 8 hours
Training: 2025-12-02 04:27:43,102-Speed 1100.46 samples/sec   Loss 0.6999 target_logit_mean 0.0008 lma 0.6884  cos_theta_tmp 0.8540  Epoch: 20   Global Step: 318400   Required: 8 hours
Training: 2025-12-02 04:28:03,304-[lfw][318423]XNorm: 23.069785
Training: 2025-12-02 04:28:03,304-[lfw][318423]Accuracy-Flip: 0.99400+-0.00291
Training: 2025-12-02 04:28:03,305-[lfw][318423]Accuracy-Highest: 0.99567
Training: 2025-12-02 04:28:17,170-[cfp_fp][318423]XNorm: 19.053430
Training: 2025-12-02 04:28:17,170-[cfp_fp][318423]Accuracy-Flip: 0.95329+-0.01073
Training: 2025-12-02 04:28:17,170-[cfp_fp][318423]Accuracy-Highest: 0.95329
Training: 2025-12-02 04:28:31,074-[cfp_ff][318423]XNorm: 22.487671
Training: 2025-12-02 04:28:31,074-[cfp_ff][318423]Accuracy-Flip: 0.99514+-0.00249
Training: 2025-12-02 04:28:31,074-[cfp_ff][318423]Accuracy-Highest: 0.99571
Training: 2025-12-02 04:28:43,193-[agedb_30][318423]XNorm: 22.073180
Training: 2025-12-02 04:28:43,193-[agedb_30][318423]Accuracy-Flip: 0.95667+-0.00850
Training: 2025-12-02 04:28:43,193-[agedb_30][318423]Accuracy-Highest: 0.95667
Training: 2025-12-02 04:28:55,416-[calfw][318423]XNorm: 23.133433
Training: 2025-12-02 04:28:55,416-[calfw][318423]Accuracy-Flip: 0.94917+-0.00870
Training: 2025-12-02 04:28:55,416-[calfw][318423]Accuracy-Highest: 0.95083
Training: 2025-12-02 04:29:07,554-[cplfw][318423]XNorm: 19.204565
Training: 2025-12-02 04:29:07,554-[cplfw][318423]Accuracy-Flip: 0.89800+-0.01422
Training: 2025-12-02 04:29:07,554-[cplfw][318423]Accuracy-Highest: 0.90150
Training: 2025-12-02 04:29:17,840-[vgg2_fp][318423]XNorm: 19.530815
Training: 2025-12-02 04:29:17,840-[vgg2_fp][318423]Accuracy-Flip: 0.92580+-0.00797
Training: 2025-12-02 04:29:17,840-[vgg2_fp][318423]Accuracy-Highest: 0.92580
Training: 2025-12-02 04:29:43,533-Speed 159.43 samples/sec   Loss 0.6843 target_logit_mean 0.0022 lma 0.7073  cos_theta_tmp 0.8564  Epoch: 21   Global Step: 318450   Required: 8 hours
Training: 2025-12-02 04:30:00,893-Speed 1106.02 samples/sec   Loss 0.6818 target_logit_mean 0.0007 lma 0.7132  cos_theta_tmp 0.8548  Epoch: 21   Global Step: 318500   Required: 8 hours
Training: 2025-12-02 04:30:18,294-Speed 1103.43 samples/sec   Loss 0.6613 target_logit_mean 0.0015 lma 0.7013  cos_theta_tmp 0.8543  Epoch: 21   Global Step: 318550   Required: 8 hours
Training: 2025-12-02 04:30:35,694-Speed 1103.47 samples/sec   Loss 0.6212 target_logit_mean 0.0014 lma 0.7084  cos_theta_tmp 0.8557  Epoch: 21   Global Step: 318600   Required: 8 hours
Training: 2025-12-02 04:30:53,107-Speed 1102.68 samples/sec   Loss 0.6611 target_logit_mean -0.0024 lma 0.6922  cos_theta_tmp 0.8568  Epoch: 21   Global Step: 318650   Required: 8 hours
Training: 2025-12-02 04:31:10,520-Speed 1102.65 samples/sec   Loss 0.6333 target_logit_mean -0.0006 lma 0.7035  cos_theta_tmp 0.8562  Epoch: 21   Global Step: 318700   Required: 8 hours
Training: 2025-12-02 04:31:27,924-Speed 1103.24 samples/sec   Loss 0.6644 target_logit_mean 0.0007 lma 0.6959  cos_theta_tmp 0.8550  Epoch: 21   Global Step: 318750   Required: 8 hours
Training: 2025-12-02 04:31:45,336-Speed 1102.69 samples/sec   Loss 0.6320 target_logit_mean -0.0007 lma 0.7026  cos_theta_tmp 0.8542  Epoch: 21   Global Step: 318800   Required: 8 hours
Training: 2025-12-02 04:32:02,740-Speed 1103.24 samples/sec   Loss 0.6669 target_logit_mean -0.0023 lma 0.6910  cos_theta_tmp 0.8511  Epoch: 21   Global Step: 318850   Required: 8 hours
Training: 2025-12-02 04:32:20,152-Speed 1102.68 samples/sec   Loss 0.6358 target_logit_mean 0.0011 lma 0.6974  cos_theta_tmp 0.8585  Epoch: 21   Global Step: 318900   Required: 8 hours
Training: 2025-12-02 04:32:37,558-Speed 1103.12 samples/sec   Loss 0.6483 target_logit_mean 0.0002 lma 0.6955  cos_theta_tmp 0.8503  Epoch: 21   Global Step: 318950   Required: 8 hours
Training: 2025-12-02 04:32:54,974-Speed 1102.48 samples/sec   Loss 0.6671 target_logit_mean -0.0022 lma 0.6965  cos_theta_tmp 0.8536  Epoch: 21   Global Step: 319000   Required: 8 hours
Training: 2025-12-02 04:33:12,390-Speed 1102.51 samples/sec   Loss 0.6895 target_logit_mean 0.0011 lma 0.6993  cos_theta_tmp 0.8544  Epoch: 21   Global Step: 319050   Required: 8 hours
Training: 2025-12-02 04:33:29,788-Speed 1103.61 samples/sec   Loss 0.6620 target_logit_mean -0.0000 lma 0.7060  cos_theta_tmp 0.8538  Epoch: 21   Global Step: 319100   Required: 8 hours
Training: 2025-12-02 04:33:47,201-Speed 1102.67 samples/sec   Loss 0.6693 target_logit_mean -0.0000 lma 0.6947  cos_theta_tmp 0.8603  Epoch: 21   Global Step: 319150   Required: 8 hours
Training: 2025-12-02 04:34:04,607-Speed 1103.07 samples/sec   Loss 0.6271 target_logit_mean 0.0006 lma 0.7018  cos_theta_tmp 0.8565  Epoch: 21   Global Step: 319200   Required: 8 hours
Training: 2025-12-02 04:34:22,027-Speed 1102.23 samples/sec   Loss 0.6642 target_logit_mean 0.0011 lma 0.7047  cos_theta_tmp 0.8542  Epoch: 21   Global Step: 319250   Required: 8 hours
Training: 2025-12-02 04:34:39,441-Speed 1102.60 samples/sec   Loss 0.6658 target_logit_mean -0.0007 lma 0.6963  cos_theta_tmp 0.8518  Epoch: 21   Global Step: 319300   Required: 8 hours
Training: 2025-12-02 04:34:56,845-Speed 1103.24 samples/sec   Loss 0.6653 target_logit_mean -0.0010 lma 0.6947  cos_theta_tmp 0.8499  Epoch: 21   Global Step: 319350   Required: 8 hours
Training: 2025-12-02 04:35:14,263-Speed 1102.36 samples/sec   Loss 0.6363 target_logit_mean 0.0007 lma 0.6885  cos_theta_tmp 0.8528  Epoch: 21   Global Step: 319400   Required: 8 hours
Training: 2025-12-02 04:35:31,661-Speed 1103.61 samples/sec   Loss 0.6302 target_logit_mean 0.0009 lma 0.6921  cos_theta_tmp 0.8506  Epoch: 21   Global Step: 319450   Required: 8 hours
Training: 2025-12-02 04:35:49,075-Speed 1102.57 samples/sec   Loss 0.6726 target_logit_mean -0.0010 lma 0.6841  cos_theta_tmp 0.8539  Epoch: 21   Global Step: 319500   Required: 8 hours
Training: 2025-12-02 04:36:06,477-Speed 1103.36 samples/sec   Loss 0.6544 target_logit_mean 0.0017 lma 0.6999  cos_theta_tmp 0.8591  Epoch: 21   Global Step: 319550   Required: 8 hours
Training: 2025-12-02 04:36:23,892-Speed 1102.58 samples/sec   Loss 0.6508 target_logit_mean -0.0006 lma 0.6900  cos_theta_tmp 0.8500  Epoch: 21   Global Step: 319600   Required: 8 hours
Training: 2025-12-02 04:36:41,307-Speed 1102.50 samples/sec   Loss 0.6485 target_logit_mean -0.0001 lma 0.6970  cos_theta_tmp 0.8525  Epoch: 21   Global Step: 319650   Required: 8 hours
Training: 2025-12-02 04:36:58,706-Speed 1103.55 samples/sec   Loss 0.6838 target_logit_mean -0.0012 lma 0.6964  cos_theta_tmp 0.8536  Epoch: 21   Global Step: 319700   Required: 8 hours
Training: 2025-12-02 04:37:16,119-Speed 1102.68 samples/sec   Loss 0.6532 target_logit_mean -0.0004 lma 0.6922  cos_theta_tmp 0.8550  Epoch: 21   Global Step: 319750   Required: 8 hours
Training: 2025-12-02 04:37:33,521-Speed 1103.37 samples/sec   Loss 0.6531 target_logit_mean -0.0003 lma 0.6880  cos_theta_tmp 0.8510  Epoch: 21   Global Step: 319800   Required: 8 hours
Training: 2025-12-02 04:37:50,941-Speed 1102.23 samples/sec   Loss 0.6644 target_logit_mean -0.0009 lma 0.6949  cos_theta_tmp 0.8550  Epoch: 21   Global Step: 319850   Required: 8 hours
Training: 2025-12-02 04:38:08,353-Speed 1102.71 samples/sec   Loss 0.6498 target_logit_mean -0.0001 lma 0.7045  cos_theta_tmp 0.8538  Epoch: 21   Global Step: 319900   Required: 8 hours
Training: 2025-12-02 04:38:25,756-Speed 1103.30 samples/sec   Loss 0.6411 target_logit_mean 0.0005 lma 0.6949  cos_theta_tmp 0.8502  Epoch: 21   Global Step: 319950   Required: 8 hours
Training: 2025-12-02 04:38:43,170-Speed 1102.61 samples/sec   Loss 0.6478 target_logit_mean 0.0012 lma 0.7037  cos_theta_tmp 0.8539  Epoch: 21   Global Step: 320000   Required: 8 hours
Training: 2025-12-02 04:39:00,571-Speed 1103.43 samples/sec   Loss 0.6787 target_logit_mean 0.0006 lma 0.6995  cos_theta_tmp 0.8536  Epoch: 21   Global Step: 320050   Required: 8 hours
Training: 2025-12-02 04:39:17,983-Speed 1102.68 samples/sec   Loss 0.6458 target_logit_mean -0.0006 lma 0.7039  cos_theta_tmp 0.8527  Epoch: 21   Global Step: 320100   Required: 7 hours
Training: 2025-12-02 04:39:35,385-Speed 1103.37 samples/sec   Loss 0.6417 target_logit_mean 0.0002 lma 0.6928  cos_theta_tmp 0.8590  Epoch: 21   Global Step: 320150   Required: 7 hours
Training: 2025-12-02 04:39:52,800-Speed 1102.52 samples/sec   Loss 0.6495 target_logit_mean 0.0001 lma 0.6967  cos_theta_tmp 0.8557  Epoch: 21   Global Step: 320200   Required: 7 hours
Training: 2025-12-02 04:40:10,220-Speed 1102.25 samples/sec   Loss 0.6450 target_logit_mean 0.0005 lma 0.7016  cos_theta_tmp 0.8551  Epoch: 21   Global Step: 320250   Required: 7 hours
Training: 2025-12-02 04:40:27,621-Speed 1103.42 samples/sec   Loss 0.6410 target_logit_mean 0.0024 lma 0.6808  cos_theta_tmp 0.8504  Epoch: 21   Global Step: 320300   Required: 7 hours
Training: 2025-12-02 04:40:45,034-Speed 1102.71 samples/sec   Loss 0.6252 target_logit_mean -0.0003 lma 0.6990  cos_theta_tmp 0.8520  Epoch: 21   Global Step: 320350   Required: 7 hours
Training: 2025-12-02 04:41:02,431-Speed 1103.64 samples/sec   Loss 0.6489 target_logit_mean 0.0015 lma 0.6936  cos_theta_tmp 0.8527  Epoch: 21   Global Step: 320400   Required: 7 hours
Training: 2025-12-02 04:41:19,850-Speed 1102.32 samples/sec   Loss 0.6649 target_logit_mean -0.0013 lma 0.6852  cos_theta_tmp 0.8549  Epoch: 21   Global Step: 320450   Required: 7 hours
Training: 2025-12-02 04:41:37,253-Speed 1103.31 samples/sec   Loss 0.6729 target_logit_mean 0.0010 lma 0.7038  cos_theta_tmp 0.8598  Epoch: 21   Global Step: 320500   Required: 7 hours
Training: 2025-12-02 04:41:54,671-Speed 1102.33 samples/sec   Loss 0.6627 target_logit_mean -0.0001 lma 0.6872  cos_theta_tmp 0.8554  Epoch: 21   Global Step: 320550   Required: 7 hours
Training: 2025-12-02 04:42:12,082-Speed 1102.81 samples/sec   Loss 0.6586 target_logit_mean 0.0007 lma 0.6957  cos_theta_tmp 0.8555  Epoch: 21   Global Step: 320600   Required: 7 hours
Training: 2025-12-02 04:42:29,484-Speed 1103.33 samples/sec   Loss 0.6722 target_logit_mean -0.0034 lma 0.6839  cos_theta_tmp 0.8520  Epoch: 21   Global Step: 320650   Required: 7 hours
Training: 2025-12-02 04:42:46,899-Speed 1102.52 samples/sec   Loss 0.6631 target_logit_mean -0.0013 lma 0.6983  cos_theta_tmp 0.8520  Epoch: 21   Global Step: 320700   Required: 7 hours
Training: 2025-12-02 04:43:04,303-Speed 1103.24 samples/sec   Loss 0.6407 target_logit_mean 0.0009 lma 0.6942  cos_theta_tmp 0.8500  Epoch: 21   Global Step: 320750   Required: 7 hours
Training: 2025-12-02 04:43:21,720-Speed 1102.40 samples/sec   Loss 0.6505 target_logit_mean 0.0000 lma 0.6891  cos_theta_tmp 0.8557  Epoch: 21   Global Step: 320800   Required: 7 hours
Training: 2025-12-02 04:43:39,136-Speed 1102.52 samples/sec   Loss 0.6591 target_logit_mean 0.0008 lma 0.6899  cos_theta_tmp 0.8542  Epoch: 21   Global Step: 320850   Required: 7 hours
Training: 2025-12-02 04:43:56,534-Speed 1103.58 samples/sec   Loss 0.6618 target_logit_mean 0.0004 lma 0.6902  cos_theta_tmp 0.8511  Epoch: 21   Global Step: 320900   Required: 7 hours
Training: 2025-12-02 04:44:13,951-Speed 1102.46 samples/sec   Loss 0.6542 target_logit_mean 0.0014 lma 0.7048  cos_theta_tmp 0.8568  Epoch: 21   Global Step: 320950   Required: 7 hours
Training: 2025-12-02 04:44:31,353-Speed 1103.32 samples/sec   Loss 0.6345 target_logit_mean -0.0021 lma 0.6956  cos_theta_tmp 0.8548  Epoch: 21   Global Step: 321000   Required: 7 hours
Training: 2025-12-02 04:44:48,766-Speed 1102.65 samples/sec   Loss 0.6645 target_logit_mean 0.0017 lma 0.6802  cos_theta_tmp 0.8533  Epoch: 21   Global Step: 321050   Required: 7 hours
Training: 2025-12-02 04:45:06,166-Speed 1103.52 samples/sec   Loss 0.6556 target_logit_mean 0.0023 lma 0.6996  cos_theta_tmp 0.8494  Epoch: 21   Global Step: 321100   Required: 7 hours
Training: 2025-12-02 04:45:23,583-Speed 1102.37 samples/sec   Loss 0.6448 target_logit_mean 0.0008 lma 0.6965  cos_theta_tmp 0.8562  Epoch: 21   Global Step: 321150   Required: 7 hours
Training: 2025-12-02 04:45:40,996-Speed 1102.67 samples/sec   Loss 0.6724 target_logit_mean 0.0001 lma 0.6863  cos_theta_tmp 0.8557  Epoch: 21   Global Step: 321200   Required: 7 hours
Training: 2025-12-02 04:45:58,401-Speed 1103.20 samples/sec   Loss 0.6474 target_logit_mean -0.0016 lma 0.7060  cos_theta_tmp 0.8545  Epoch: 21   Global Step: 321250   Required: 7 hours
Training: 2025-12-02 04:46:15,817-Speed 1102.45 samples/sec   Loss 0.6459 target_logit_mean -0.0013 lma 0.6795  cos_theta_tmp 0.8527  Epoch: 21   Global Step: 321300   Required: 7 hours
Training: 2025-12-02 04:46:33,218-Speed 1103.46 samples/sec   Loss 0.6816 target_logit_mean -0.0008 lma 0.7019  cos_theta_tmp 0.8521  Epoch: 21   Global Step: 321350   Required: 7 hours
Training: 2025-12-02 04:46:50,630-Speed 1102.72 samples/sec   Loss 0.6684 target_logit_mean -0.0005 lma 0.6911  cos_theta_tmp 0.8521  Epoch: 21   Global Step: 321400   Required: 7 hours
Training: 2025-12-02 04:47:08,030-Speed 1103.46 samples/sec   Loss 0.6640 target_logit_mean 0.0018 lma 0.6917  cos_theta_tmp 0.8544  Epoch: 21   Global Step: 321450   Required: 7 hours
Training: 2025-12-02 04:47:25,446-Speed 1102.44 samples/sec   Loss 0.6685 target_logit_mean 0.0014 lma 0.6953  cos_theta_tmp 0.8556  Epoch: 21   Global Step: 321500   Required: 7 hours
Training: 2025-12-02 04:47:42,865-Speed 1102.30 samples/sec   Loss 0.6584 target_logit_mean 0.0003 lma 0.6998  cos_theta_tmp 0.8511  Epoch: 21   Global Step: 321550   Required: 7 hours
Training: 2025-12-02 04:48:00,264-Speed 1103.56 samples/sec   Loss 0.6532 target_logit_mean -0.0001 lma 0.6948  cos_theta_tmp 0.8486  Epoch: 21   Global Step: 321600   Required: 7 hours
Training: 2025-12-02 04:48:17,676-Speed 1102.70 samples/sec   Loss 0.6684 target_logit_mean -0.0008 lma 0.7077  cos_theta_tmp 0.8500  Epoch: 21   Global Step: 321650   Required: 7 hours
Training: 2025-12-02 04:48:35,075-Speed 1103.58 samples/sec   Loss 0.6562 target_logit_mean -0.0004 lma 0.6931  cos_theta_tmp 0.8518  Epoch: 21   Global Step: 321700   Required: 7 hours
Training: 2025-12-02 04:48:52,488-Speed 1102.66 samples/sec   Loss 0.7089 target_logit_mean -0.0005 lma 0.6937  cos_theta_tmp 0.8567  Epoch: 21   Global Step: 321750   Required: 7 hours
Training: 2025-12-02 04:49:09,897-Speed 1102.89 samples/sec   Loss 0.6557 target_logit_mean 0.0004 lma 0.7060  cos_theta_tmp 0.8568  Epoch: 21   Global Step: 321800   Required: 7 hours
Training: 2025-12-02 04:49:27,306-Speed 1102.97 samples/sec   Loss 0.6752 target_logit_mean 0.0011 lma 0.6962  cos_theta_tmp 0.8564  Epoch: 21   Global Step: 321850   Required: 7 hours
Training: 2025-12-02 04:49:44,720-Speed 1102.55 samples/sec   Loss 0.6712 target_logit_mean -0.0006 lma 0.6866  cos_theta_tmp 0.8502  Epoch: 21   Global Step: 321900   Required: 7 hours
Training: 2025-12-02 04:50:02,123-Speed 1103.32 samples/sec   Loss 0.6488 target_logit_mean -0.0009 lma 0.6899  cos_theta_tmp 0.8531  Epoch: 21   Global Step: 321950   Required: 7 hours
Training: 2025-12-02 04:50:19,537-Speed 1102.59 samples/sec   Loss 0.6340 target_logit_mean 0.0008 lma 0.6988  cos_theta_tmp 0.8596  Epoch: 21   Global Step: 322000   Required: 7 hours
Training: 2025-12-02 04:50:36,942-Speed 1103.16 samples/sec   Loss 0.6633 target_logit_mean 0.0011 lma 0.7000  cos_theta_tmp 0.8577  Epoch: 21   Global Step: 322050   Required: 7 hours
Training: 2025-12-02 04:50:54,359-Speed 1102.43 samples/sec   Loss 0.6641 target_logit_mean -0.0001 lma 0.6920  cos_theta_tmp 0.8527  Epoch: 21   Global Step: 322100   Required: 7 hours
Training: 2025-12-02 04:51:11,773-Speed 1102.59 samples/sec   Loss 0.6808 target_logit_mean 0.0008 lma 0.6990  cos_theta_tmp 0.8567  Epoch: 21   Global Step: 322150   Required: 7 hours
Training: 2025-12-02 04:51:29,175-Speed 1103.36 samples/sec   Loss 0.6646 target_logit_mean -0.0004 lma 0.6932  cos_theta_tmp 0.8532  Epoch: 21   Global Step: 322200   Required: 7 hours
