Training: 2025-12-11 21:57:15,474-rank_id: 0
Training: 2025-12-13 11:08:01,957-Speed 1103.62 samples/sec   Loss 0.6700 target_logit_mean 0.0044 lma 0.7007  cos_theta_tmp 0.8525 geom_penalty 0.0073 geom_weighted 0.0073 Epoch: 24   Global Step: 368800   Required: 3 hours
Training: 2025-12-13 11:08:19,357-Speed 1103.49 samples/sec   Loss 0.6896 target_logit_mean 0.0036 lma 0.6833  cos_theta_tmp 0.8524 geom_penalty 0.0036 geom_weighted 0.0036 Epoch: 24   Global Step: 368850   Required: 3 hours
Training: 2025-12-13 11:08:36,760-Speed 1103.33 samples/sec   Loss 0.6815 target_logit_mean 0.0040 lma 0.7042  cos_theta_tmp 0.8536 geom_penalty 0.0042 geom_weighted 0.0042 Epoch: 24   Global Step: 368900   Required: 3 hours
Training: 2025-12-13 11:08:54,162-Speed 1103.33 samples/sec   Loss 0.6814 target_logit_mean 0.0023 lma 0.6994  cos_theta_tmp 0.8511 geom_penalty 0.0033 geom_weighted 0.0033 Epoch: 24   Global Step: 368950   Required: 3 hours
Training: 2025-12-13 11:09:11,557-Speed 1103.85 samples/sec   Loss 0.6729 target_logit_mean 0.0070 lma 0.6983  cos_theta_tmp 0.8543 geom_penalty 0.0057 geom_weighted 0.0057 Epoch: 24   Global Step: 369000   Required: 3 hours
Training: 2025-12-13 11:09:28,957-Speed 1103.51 samples/sec   Loss 0.6555 target_logit_mean 0.0055 lma 0.6956  cos_theta_tmp 0.8547 geom_penalty 0.0044 geom_weighted 0.0044 Epoch: 24   Global Step: 369050   Required: 3 hours
Training: 2025-12-13 11:09:46,358-Speed 1103.41 samples/sec   Loss 0.6969 target_logit_mean 0.0051 lma 0.6824  cos_theta_tmp 0.8542 geom_penalty 0.0039 geom_weighted 0.0039 Epoch: 24   Global Step: 369100   Required: 3 hours
Training: 2025-12-13 11:10:03,759-Speed 1103.44 samples/sec   Loss 0.6623 target_logit_mean 0.0020 lma 0.6858  cos_theta_tmp 0.8529 geom_penalty 0.0031 geom_weighted 0.0031 Epoch: 24   Global Step: 369150   Required: 3 hours
Training: 2025-12-13 11:10:21,159-Speed 1103.52 samples/sec   Loss 0.6601 target_logit_mean -0.0007 lma 0.6886  cos_theta_tmp 0.8490 geom_penalty 0.0032 geom_weighted 0.0032 Epoch: 24   Global Step: 369200   Required: 3 hours
Training: 2025-12-13 11:10:38,560-Speed 1103.41 samples/sec   Loss 0.6690 target_logit_mean 0.0015 lma 0.6996  cos_theta_tmp 0.8518 geom_penalty 0.0024 geom_weighted 0.0024 Epoch: 24   Global Step: 369250   Required: 3 hours
Training: 2025-12-13 11:10:55,959-Speed 1103.55 samples/sec   Loss 0.6462 target_logit_mean -0.0004 lma 0.6882  cos_theta_tmp 0.8550 geom_penalty 0.0035 geom_weighted 0.0035 Epoch: 24   Global Step: 369300   Required: 3 hours
Training: 2025-12-13 11:11:13,359-Speed 1103.53 samples/sec   Loss 0.6503 target_logit_mean 0.0044 lma 0.6816  cos_theta_tmp 0.8481 geom_penalty 0.0066 geom_weighted 0.0066 Epoch: 24   Global Step: 369350   Required: 3 hours
Training: 2025-12-13 11:11:30,758-Speed 1103.53 samples/sec   Loss 0.6894 target_logit_mean 0.0042 lma 0.7015  cos_theta_tmp 0.8524 geom_penalty 0.0046 geom_weighted 0.0046 Epoch: 24   Global Step: 369400   Required: 3 hours
Training: 2025-12-13 11:11:48,155-Speed 1103.74 samples/sec   Loss 0.6721 target_logit_mean 0.0062 lma 0.6982  cos_theta_tmp 0.8588 geom_penalty 0.0046 geom_weighted 0.0046 Epoch: 24   Global Step: 369450   Required: 2 hours
Training: 2025-12-13 11:12:05,551-Speed 1103.76 samples/sec   Loss 0.6505 target_logit_mean 0.0067 lma 0.6999  cos_theta_tmp 0.8552 geom_penalty 0.0053 geom_weighted 0.0053 Epoch: 24   Global Step: 369500   Required: 2 hours
Training: 2025-12-13 11:12:22,949-Speed 1103.62 samples/sec   Loss 0.6856 target_logit_mean 0.0049 lma 0.6800  cos_theta_tmp 0.8533 geom_penalty 0.0033 geom_weighted 0.0033 Epoch: 24   Global Step: 369550   Required: 2 hours
Training: 2025-12-13 11:12:40,347-Speed 1103.60 samples/sec   Loss 0.6827 target_logit_mean 0.0058 lma 0.7016  cos_theta_tmp 0.8558 geom_penalty 0.0049 geom_weighted 0.0049 Epoch: 24   Global Step: 369600   Required: 2 hours
Training: 2025-12-13 11:12:57,745-Speed 1103.62 samples/sec   Loss 0.6772 target_logit_mean 0.0079 lma 0.6941  cos_theta_tmp 0.8505 geom_penalty 0.0070 geom_weighted 0.0070 Epoch: 24   Global Step: 369650   Required: 2 hours
Training: 2025-12-13 11:13:15,143-Speed 1103.63 samples/sec   Loss 0.6810 target_logit_mean 0.0040 lma 0.6977  cos_theta_tmp 0.8546 geom_penalty 0.0038 geom_weighted 0.0038 Epoch: 24   Global Step: 369700   Required: 2 hours
Training: 2025-12-13 11:13:32,540-Speed 1103.71 samples/sec   Loss 0.6547 target_logit_mean 0.0033 lma 0.6987  cos_theta_tmp 0.8548 geom_penalty 0.0022 geom_weighted 0.0022 Epoch: 24   Global Step: 369750   Required: 2 hours
Training: 2025-12-13 11:13:49,940-Speed 1103.47 samples/sec   Loss 0.6768 target_logit_mean 0.0064 lma 0.6879  cos_theta_tmp 0.8540 geom_penalty 0.0043 geom_weighted 0.0043 Epoch: 24   Global Step: 369800   Required: 2 hours
Training: 2025-12-13 11:14:07,339-Speed 1103.56 samples/sec   Loss 0.6484 target_logit_mean 0.0044 lma 0.6834  cos_theta_tmp 0.8539 geom_penalty 0.0023 geom_weighted 0.0023 Epoch: 24   Global Step: 369850   Required: 2 hours
Training: 2025-12-13 11:14:24,736-Speed 1103.69 samples/sec   Loss 0.6828 target_logit_mean 0.0050 lma 0.6976  cos_theta_tmp 0.8551 geom_penalty 0.0040 geom_weighted 0.0040 Epoch: 24   Global Step: 369900   Required: 2 hours
Training: 2025-12-13 11:14:42,132-Speed 1103.77 samples/sec   Loss 0.6842 target_logit_mean 0.0056 lma 0.6951  cos_theta_tmp 0.8533 geom_penalty 0.0048 geom_weighted 0.0048 Epoch: 24   Global Step: 369950   Required: 2 hours
Training: 2025-12-13 11:14:59,534-Speed 1103.33 samples/sec   Loss 0.6723 target_logit_mean 0.0045 lma 0.6955  cos_theta_tmp 0.8523 geom_penalty 0.0058 geom_weighted 0.0058 Epoch: 24   Global Step: 370000   Required: 2 hours
Training: 2025-12-13 11:15:16,936-Speed 1103.38 samples/sec   Loss 0.6785 target_logit_mean 0.0055 lma 0.7040  cos_theta_tmp 0.8565 geom_penalty 0.0069 geom_weighted 0.0069 Epoch: 24   Global Step: 370050   Required: 2 hours
Training: 2025-12-13 11:15:34,334-Speed 1103.63 samples/sec   Loss 0.6773 target_logit_mean 0.0015 lma 0.6760  cos_theta_tmp 0.8478 geom_penalty 0.0027 geom_weighted 0.0027 Epoch: 24   Global Step: 370100   Required: 2 hours
Training: 2025-12-13 11:15:51,726-Speed 1104.01 samples/sec   Loss 0.6456 target_logit_mean 0.0051 lma 0.6933  cos_theta_tmp 0.8552 geom_penalty 0.0031 geom_weighted 0.0031 Epoch: 24   Global Step: 370150   Required: 2 hours
Training: 2025-12-13 11:16:09,127-Speed 1103.43 samples/sec   Loss 0.6908 target_logit_mean 0.0058 lma 0.6848  cos_theta_tmp 0.8492 geom_penalty 0.0071 geom_weighted 0.0071 Epoch: 24   Global Step: 370200   Required: 2 hours
Training: 2025-12-13 11:16:26,524-Speed 1103.67 samples/sec   Loss 0.6937 target_logit_mean 0.0070 lma 0.6922  cos_theta_tmp 0.8525 geom_penalty 0.0058 geom_weighted 0.0058 Epoch: 24   Global Step: 370250   Required: 2 hours
Training: 2025-12-13 11:16:43,918-Speed 1103.88 samples/sec   Loss 0.6716 target_logit_mean 0.0028 lma 0.6926  cos_theta_tmp 0.8506 geom_penalty 0.0030 geom_weighted 0.0030 Epoch: 24   Global Step: 370300   Required: 2 hours
Training: 2025-12-13 11:17:01,313-Speed 1103.81 samples/sec   Loss 0.6602 target_logit_mean 0.0011 lma 0.6818  cos_theta_tmp 0.8476 geom_penalty 0.0041 geom_weighted 0.0041 Epoch: 24   Global Step: 370350   Required: 2 hours
Training: 2025-12-13 11:17:18,714-Speed 1103.46 samples/sec   Loss 0.6737 target_logit_mean 0.0041 lma 0.6906  cos_theta_tmp 0.8532 geom_penalty 0.0065 geom_weighted 0.0065 Epoch: 24   Global Step: 370400   Required: 2 hours
Training: 2025-12-13 11:17:36,116-Speed 1103.38 samples/sec   Loss 0.6593 target_logit_mean 0.0051 lma 0.6955  cos_theta_tmp 0.8546 geom_penalty 0.0034 geom_weighted 0.0034 Epoch: 24   Global Step: 370450   Required: 2 hours
Training: 2025-12-13 11:17:53,513-Speed 1103.64 samples/sec   Loss 0.6616 target_logit_mean 0.0052 lma 0.6910  cos_theta_tmp 0.8506 geom_penalty 0.0045 geom_weighted 0.0045 Epoch: 24   Global Step: 370500   Required: 2 hours
Training: 2025-12-13 11:18:10,915-Speed 1103.37 samples/sec   Loss 0.6723 target_logit_mean 0.0024 lma 0.6917  cos_theta_tmp 0.8588 geom_penalty 0.0014 geom_weighted 0.0014 Epoch: 24   Global Step: 370550   Required: 2 hours
Training: 2025-12-13 11:18:28,314-Speed 1103.61 samples/sec   Loss 0.6583 target_logit_mean 0.0039 lma 0.6898  cos_theta_tmp 0.8531 geom_penalty 0.0043 geom_weighted 0.0043 Epoch: 24   Global Step: 370600   Required: 2 hours
Training: 2025-12-13 11:18:45,714-Speed 1103.50 samples/sec   Loss 0.6869 target_logit_mean 0.0063 lma 0.6973  cos_theta_tmp 0.8548 geom_penalty 0.0062 geom_weighted 0.0062 Epoch: 24   Global Step: 370650   Required: 2 hours
Training: 2025-12-13 11:19:03,114-Speed 1103.47 samples/sec   Loss 0.6577 target_logit_mean 0.0009 lma 0.6958  cos_theta_tmp 0.8520 geom_penalty 0.0023 geom_weighted 0.0023 Epoch: 24   Global Step: 370700   Required: 2 hours
Training: 2025-12-13 11:19:20,510-Speed 1103.74 samples/sec   Loss 0.6871 target_logit_mean 0.0034 lma 0.6881  cos_theta_tmp 0.8525 geom_penalty 0.0029 geom_weighted 0.0029 Epoch: 24   Global Step: 370750   Required: 2 hours
Training: 2025-12-13 11:19:37,906-Speed 1103.77 samples/sec   Loss 0.7017 target_logit_mean 0.0020 lma 0.6922  cos_theta_tmp 0.8534 geom_penalty 0.0050 geom_weighted 0.0050 Epoch: 24   Global Step: 370800   Required: 2 hours
Training: 2025-12-13 11:19:55,308-Speed 1103.35 samples/sec   Loss 0.6669 target_logit_mean 0.0016 lma 0.6991  cos_theta_tmp 0.8536 geom_penalty 0.0027 geom_weighted 0.0027 Epoch: 24   Global Step: 370850   Required: 2 hours
Training: 2025-12-13 11:20:12,708-Speed 1103.54 samples/sec   Loss 0.6617 target_logit_mean 0.0022 lma 0.6737  cos_theta_tmp 0.8539 geom_penalty 0.0018 geom_weighted 0.0018 Epoch: 24   Global Step: 370900   Required: 2 hours
Training: 2025-12-13 11:20:30,104-Speed 1103.70 samples/sec   Loss 0.6777 target_logit_mean 0.0060 lma 0.6964  cos_theta_tmp 0.8547 geom_penalty 0.0034 geom_weighted 0.0034 Epoch: 24   Global Step: 370950   Required: 2 hours
Training: 2025-12-13 11:20:47,505-Speed 1103.49 samples/sec   Loss 0.6715 target_logit_mean 0.0043 lma 0.6922  cos_theta_tmp 0.8552 geom_penalty 0.0048 geom_weighted 0.0048 Epoch: 24   Global Step: 371000   Required: 2 hours
Training: 2025-12-13 11:21:04,905-Speed 1103.50 samples/sec   Loss 0.6712 target_logit_mean 0.0045 lma 0.6899  cos_theta_tmp 0.8535 geom_penalty 0.0039 geom_weighted 0.0039 Epoch: 24   Global Step: 371050   Required: 2 hours
Training: 2025-12-13 11:21:22,303-Speed 1103.61 samples/sec   Loss 0.6860 target_logit_mean 0.0035 lma 0.7022  cos_theta_tmp 0.8520 geom_penalty 0.0057 geom_weighted 0.0057 Epoch: 24   Global Step: 371100   Required: 2 hours
Training: 2025-12-13 11:21:39,700-Speed 1103.65 samples/sec   Loss 0.6685 target_logit_mean 0.0081 lma 0.7032  cos_theta_tmp 0.8519 geom_penalty 0.0071 geom_weighted 0.0071 Epoch: 24   Global Step: 371150   Required: 2 hours
Training: 2025-12-13 11:21:57,097-Speed 1103.68 samples/sec   Loss 0.6767 target_logit_mean 0.0049 lma 0.6922  cos_theta_tmp 0.8549 geom_penalty 0.0047 geom_weighted 0.0047 Epoch: 24   Global Step: 371200   Required: 2 hours
Training: 2025-12-13 11:22:14,494-Speed 1103.72 samples/sec   Loss 0.6661 target_logit_mean 0.0018 lma 0.6961  cos_theta_tmp 0.8513 geom_penalty 0.0045 geom_weighted 0.0045 Epoch: 24   Global Step: 371250   Required: 2 hours
Training: 2025-12-13 11:22:31,895-Speed 1103.42 samples/sec   Loss 0.6574 target_logit_mean 0.0023 lma 0.6949  cos_theta_tmp 0.8559 geom_penalty 0.0036 geom_weighted 0.0036 Epoch: 24   Global Step: 371300   Required: 2 hours
Training: 2025-12-13 11:22:49,293-Speed 1103.63 samples/sec   Loss 0.6562 target_logit_mean 0.0039 lma 0.7019  cos_theta_tmp 0.8547 geom_penalty 0.0033 geom_weighted 0.0033 Epoch: 24   Global Step: 371350   Required: 2 hours
Training: 2025-12-13 11:23:06,693-Speed 1103.50 samples/sec   Loss 0.6962 target_logit_mean 0.0025 lma 0.6970  cos_theta_tmp 0.8575 geom_penalty 0.0034 geom_weighted 0.0034 Epoch: 24   Global Step: 371400   Required: 2 hours
Training: 2025-12-13 11:23:24,089-Speed 1103.76 samples/sec   Loss 0.6747 target_logit_mean 0.0033 lma 0.7005  cos_theta_tmp 0.8539 geom_penalty 0.0049 geom_weighted 0.0049 Epoch: 24   Global Step: 371450   Required: 2 hours
Training: 2025-12-13 11:23:41,483-Speed 1103.86 samples/sec   Loss 0.6640 target_logit_mean 0.0072 lma 0.6957  cos_theta_tmp 0.8591 geom_penalty 0.0044 geom_weighted 0.0044 Epoch: 24   Global Step: 371500   Required: 2 hours
Training: 2025-12-13 11:23:58,880-Speed 1103.72 samples/sec   Loss 0.6892 target_logit_mean 0.0064 lma 0.6800  cos_theta_tmp 0.8545 geom_penalty 0.0063 geom_weighted 0.0063 Epoch: 24   Global Step: 371550   Required: 2 hours
Training: 2025-12-13 11:24:16,277-Speed 1103.67 samples/sec   Loss 0.6891 target_logit_mean 0.0060 lma 0.6915  cos_theta_tmp 0.8524 geom_penalty 0.0059 geom_weighted 0.0059 Epoch: 24   Global Step: 371600   Required: 2 hours
Training: 2025-12-13 11:24:33,677-Speed 1103.49 samples/sec   Loss 0.6694 target_logit_mean 0.0043 lma 0.6988  cos_theta_tmp 0.8556 geom_penalty 0.0048 geom_weighted 0.0048 Epoch: 24   Global Step: 371650   Required: 2 hours
Training: 2025-12-13 11:24:51,080-Speed 1103.35 samples/sec   Loss 0.6929 target_logit_mean 0.0078 lma 0.6988  cos_theta_tmp 0.8502 geom_penalty 0.0089 geom_weighted 0.0089 Epoch: 24   Global Step: 371700   Required: 2 hours
Training: 2025-12-13 11:25:08,478-Speed 1103.62 samples/sec   Loss 0.6631 target_logit_mean 0.0015 lma 0.6845  cos_theta_tmp 0.8521 geom_penalty 0.0037 geom_weighted 0.0037 Epoch: 24   Global Step: 371750   Required: 2 hours
Training: 2025-12-13 11:25:25,880-Speed 1103.37 samples/sec   Loss 0.6655 target_logit_mean 0.0024 lma 0.6995  cos_theta_tmp 0.8551 geom_penalty 0.0022 geom_weighted 0.0022 Epoch: 24   Global Step: 371800   Required: 2 hours
Training: 2025-12-13 11:25:43,280-Speed 1103.50 samples/sec   Loss 0.7049 target_logit_mean 0.0026 lma 0.6989  cos_theta_tmp 0.8513 geom_penalty 0.0040 geom_weighted 0.0040 Epoch: 24   Global Step: 371850   Required: 2 hours
Training: 2025-12-13 11:26:00,675-Speed 1103.84 samples/sec   Loss 0.6857 target_logit_mean 0.0049 lma 0.6973  cos_theta_tmp 0.8542 geom_penalty 0.0054 geom_weighted 0.0054 Epoch: 24   Global Step: 371900   Required: 2 hours
Training: 2025-12-13 11:26:18,075-Speed 1103.51 samples/sec   Loss 0.6823 target_logit_mean 0.0021 lma 0.6813  cos_theta_tmp 0.8533 geom_penalty 0.0033 geom_weighted 0.0033 Epoch: 24   Global Step: 371950   Required: 2 hours
Training: 2025-12-13 11:26:35,472-Speed 1103.63 samples/sec   Loss 0.6888 target_logit_mean 0.0053 lma 0.6933  cos_theta_tmp 0.8543 geom_penalty 0.0048 geom_weighted 0.0048 Epoch: 24   Global Step: 372000   Required: 2 hours
Training: 2025-12-13 11:26:52,873-Speed 1103.48 samples/sec   Loss 0.6673 target_logit_mean 0.0028 lma 0.6880  cos_theta_tmp 0.8540 geom_penalty 0.0035 geom_weighted 0.0035 Epoch: 24   Global Step: 372050   Required: 2 hours
Training: 2025-12-13 11:27:10,270-Speed 1103.72 samples/sec   Loss 0.6545 target_logit_mean 0.0016 lma 0.6891  cos_theta_tmp 0.8525 geom_penalty 0.0042 geom_weighted 0.0042 Epoch: 24   Global Step: 372100   Required: 2 hours
Training: 2025-12-13 11:27:27,670-Speed 1103.48 samples/sec   Loss 0.6924 target_logit_mean 0.0022 lma 0.6915  cos_theta_tmp 0.8529 geom_penalty 0.0036 geom_weighted 0.0036 Epoch: 24   Global Step: 372150   Required: 2 hours
Training: 2025-12-13 11:27:45,070-Speed 1103.46 samples/sec   Loss 0.6626 target_logit_mean 0.0035 lma 0.7067  cos_theta_tmp 0.8581 geom_penalty 0.0039 geom_weighted 0.0039 Epoch: 24   Global Step: 372200   Required: 2 hours
Training: 2025-12-13 11:28:02,470-Speed 1103.50 samples/sec   Loss 0.6899 target_logit_mean 0.0038 lma 0.6900  cos_theta_tmp 0.8492 geom_penalty 0.0037 geom_weighted 0.0037 Epoch: 24   Global Step: 372250   Required: 2 hours
Training: 2025-12-13 11:28:19,871-Speed 1103.46 samples/sec   Loss 0.6642 target_logit_mean 0.0047 lma 0.7043  cos_theta_tmp 0.8547 geom_penalty 0.0047 geom_weighted 0.0047 Epoch: 24   Global Step: 372300   Required: 2 hours
Training: 2025-12-13 11:28:37,262-Speed 1104.01 samples/sec   Loss 0.6446 target_logit_mean 0.0048 lma 0.6874  cos_theta_tmp 0.8503 geom_penalty 0.0059 geom_weighted 0.0059 Epoch: 24   Global Step: 372350   Required: 2 hours
Training: 2025-12-13 11:28:54,660-Speed 1103.63 samples/sec   Loss 0.6486 target_logit_mean 0.0030 lma 0.7009  cos_theta_tmp 0.8540 geom_penalty 0.0032 geom_weighted 0.0032 Epoch: 24   Global Step: 372400   Required: 2 hours
Training: 2025-12-13 11:29:12,060-Speed 1103.48 samples/sec   Loss 0.6636 target_logit_mean 0.0042 lma 0.6861  cos_theta_tmp 0.8548 geom_penalty 0.0042 geom_weighted 0.0042 Epoch: 24   Global Step: 372450   Required: 2 hours
Training: 2025-12-13 11:29:29,458-Speed 1103.64 samples/sec   Loss 0.6888 target_logit_mean 0.0050 lma 0.7014  cos_theta_tmp 0.8546 geom_penalty 0.0041 geom_weighted 0.0041 Epoch: 24   Global Step: 372500   Required: 2 hours
Training: 2025-12-13 11:29:46,857-Speed 1103.58 samples/sec   Loss 0.6929 target_logit_mean 0.0055 lma 0.6986  cos_theta_tmp 0.8537 geom_penalty 0.0045 geom_weighted 0.0045 Epoch: 24   Global Step: 372550   Required: 2 hours
Training: 2025-12-13 11:30:04,256-Speed 1103.58 samples/sec   Loss 0.6540 target_logit_mean 0.0082 lma 0.6967  cos_theta_tmp 0.8556 geom_penalty 0.0072 geom_weighted 0.0072 Epoch: 24   Global Step: 372600   Required: 2 hours
Training: 2025-12-13 11:30:21,654-Speed 1103.61 samples/sec   Loss 0.6744 target_logit_mean 0.0017 lma 0.6985  cos_theta_tmp 0.8561 geom_penalty 0.0023 geom_weighted 0.0023 Epoch: 24   Global Step: 372650   Required: 2 hours
Training: 2025-12-13 11:30:39,051-Speed 1103.70 samples/sec   Loss 0.6537 target_logit_mean 0.0069 lma 0.6952  cos_theta_tmp 0.8571 geom_penalty 0.0038 geom_weighted 0.0038 Epoch: 24   Global Step: 372700   Required: 2 hours
Training: 2025-12-13 11:30:56,445-Speed 1103.81 samples/sec   Loss 0.6779 target_logit_mean 0.0038 lma 0.6959  cos_theta_tmp 0.8512 geom_penalty 0.0038 geom_weighted 0.0038 Epoch: 24   Global Step: 372750   Required: 2 hours
Training: 2025-12-13 11:31:13,846-Speed 1103.49 samples/sec   Loss 0.6537 target_logit_mean 0.0044 lma 0.6952  cos_theta_tmp 0.8523 geom_penalty 0.0057 geom_weighted 0.0057 Epoch: 24   Global Step: 372800   Required: 2 hours
Training: 2025-12-13 11:31:31,245-Speed 1103.57 samples/sec   Loss 0.6633 target_logit_mean 0.0008 lma 0.6824  cos_theta_tmp 0.8519 geom_penalty 0.0017 geom_weighted 0.0017 Epoch: 24   Global Step: 372850   Required: 2 hours
Training: 2025-12-13 11:31:48,641-Speed 1103.77 samples/sec   Loss 0.6898 target_logit_mean 0.0037 lma 0.7011  cos_theta_tmp 0.8526 geom_penalty 0.0052 geom_weighted 0.0052 Epoch: 24   Global Step: 372900   Required: 2 hours
Training: 2025-12-13 11:32:06,037-Speed 1103.70 samples/sec   Loss 0.6569 target_logit_mean 0.0033 lma 0.7070  cos_theta_tmp 0.8573 geom_penalty 0.0033 geom_weighted 0.0033 Epoch: 24   Global Step: 372950   Required: 2 hours
Training: 2025-12-13 11:32:23,433-Speed 1103.78 samples/sec   Loss 0.6690 target_logit_mean 0.0096 lma 0.6798  cos_theta_tmp 0.8486 geom_penalty 0.0070 geom_weighted 0.0070 Epoch: 24   Global Step: 373000   Required: 2 hours
Training: 2025-12-13 11:32:40,832-Speed 1103.55 samples/sec   Loss 0.6558 target_logit_mean 0.0004 lma 0.6877  cos_theta_tmp 0.8549 geom_penalty 0.0041 geom_weighted 0.0041 Epoch: 24   Global Step: 373050   Required: 2 hours
Training: 2025-12-13 11:32:58,229-Speed 1103.69 samples/sec   Loss 0.6430 target_logit_mean 0.0027 lma 0.6858  cos_theta_tmp 0.8553 geom_penalty 0.0017 geom_weighted 0.0017 Epoch: 24   Global Step: 373100   Required: 2 hours
Training: 2025-12-13 11:33:15,627-Speed 1103.67 samples/sec   Loss 0.6761 target_logit_mean 0.0079 lma 0.7052  cos_theta_tmp 0.8567 geom_penalty 0.0059 geom_weighted 0.0059 Epoch: 24   Global Step: 373150   Required: 2 hours
Training: 2025-12-13 11:33:33,020-Speed 1103.93 samples/sec   Loss 0.6744 target_logit_mean 0.0039 lma 0.6949  cos_theta_tmp 0.8486 geom_penalty 0.0057 geom_weighted 0.0057 Epoch: 24   Global Step: 373200   Required: 2 hours
Training: 2025-12-13 11:33:50,415-Speed 1103.81 samples/sec   Loss 0.6561 target_logit_mean 0.0025 lma 0.6877  cos_theta_tmp 0.8539 geom_penalty 0.0025 geom_weighted 0.0025 Epoch: 24   Global Step: 373250   Required: 2 hours
Training: 2025-12-13 11:34:07,815-Speed 1103.47 samples/sec   Loss 0.6694 target_logit_mean 0.0027 lma 0.6817  cos_theta_tmp 0.8547 geom_penalty 0.0034 geom_weighted 0.0034 Epoch: 24   Global Step: 373300   Required: 2 hours
Training: 2025-12-13 11:34:25,217-Speed 1103.42 samples/sec   Loss 0.6764 target_logit_mean 0.0049 lma 0.6900  cos_theta_tmp 0.8502 geom_penalty 0.0052 geom_weighted 0.0052 Epoch: 24   Global Step: 373350   Required: 2 hours
Training: 2025-12-13 11:34:42,616-Speed 1103.57 samples/sec   Loss 0.6686 target_logit_mean 0.0052 lma 0.6951  cos_theta_tmp 0.8482 geom_penalty 0.0057 geom_weighted 0.0057 Epoch: 24   Global Step: 373400   Required: 2 hours
